category	authors	title	venue	year	pmid	doi	pmcid	url	fulltext_xml	topics	status
n803_systemic_other_indications	Farinre O, Anaya T, King AC, Endrias K, Hébert AH, Hill AL, Jean S, Wood JS, Ehnert S, Liang S, Laird GM, Mason RD, Roederer M, Safrit JT, Mavigner M, Chahroudi A.	SIV Env RhmAbs + N-803 at ART initiation prolongs viral decay without disrupting reservoir establishment in SIV-infected infant macaques	PLoS pathogens	2025	39792949	10.1371/journal.ppat.1012863	PMC11756789	https://pmc.ncbi.nlm.nih.gov/articles/PMC11756789/	fulltext/farinre_2025_pmid39792949.xml	n803_alt803;pharmacokinetics	fulltext_xml
n803_systemic_other_indications	Gainer DJ, Coyle KM, Rätsep MT, Quilty D, Tran B, Skebo S, VandenBroek MM, Laverty KL, Deng Y, Shirazi SP, Brady HJ, Sucre JM, Vivier E, Shrestha N, Wong HC, Stewart DJ, Dominik NJ, Ormiston ML.	Natural killer cell TGF-β signaling regulates senolytic activity and vascular patterning in the postnatal lung	bioRxiv	2025		10.1101/2025.08.29.673190		https://doi.org/10.1101/2025.08.29.673190		n803_alt803;pharmacokinetics;preclinical	metadata_only
n803_systemic_other_indications	Lee CA, Schlom J, Hodge JW, Fabian KP.	The ATR inhibitor tuvusertib (M1774) sensitizes prostate carcinoma to natural killer cell-mediated cytotoxicity, which is further augmented by the IL-15 receptor superagonist N-803	Cancer immunology, immunotherapy : CII	2025	41417226	10.1007/s00262-025-04260-4	PMC12717344	https://pmc.ncbi.nlm.nih.gov/articles/PMC12717344/	fulltext/lee_2025_pmid41417226.xml	formulation;n803_alt803	fulltext_xml
n803_systemic_other_indications	Maldonado MDM, Gracia-Hernandez M, Le LH, Iida M, Gulley JL, Donahue RN, Palena C, Schlom J, Hamilton DH.	Combination of a therapeutic cancer vaccine targeting the endogenous retroviral envelope protein ERVMER34-1 with immune-oncology agents facilitates expansion of neoepitope-specific T cells and promotes tumor control	Journal for immunotherapy of cancer	2025	40360436	10.1136/jitc-2024-011378	PMC12163335	https://pmc.ncbi.nlm.nih.gov/articles/PMC12163335/	fulltext/maldonado_2025_pmid40360436.xml	n803_alt803;pharmacokinetics;preclinical;quantitative	fulltext_xml
n803_systemic_other_indications	Rhein J, Chipman JG, Beilman GJ, Cromarty R, Escandón K, Anderson J, Wieking G, Reichel J, Batres R, Khoruts A, Basting CM, Hinderlie P, Davis ZB, Eaton A, Vaughn BP, Eilkhani E, Safrit JT, Soon-Shiong P, Baker JV, Klatt NR, Deeks SG, Miller JS, Schacker TW.	Impact of the IL-15 superagonist N-803 on lymphatic reservoirs of HIV	JCI insight	2025	40471871	10.1172/jci.insight.190831	PMC12288898	https://pmc.ncbi.nlm.nih.gov/articles/PMC12288898/	fulltext/rhein_2025_pmid40471871.xml	clinical;n803_alt803;quantitative;route_comparison	fulltext_xml
n803_systemic_other_indications	Shapiro RM, Sheffer M, Booker MA, Tolstorukov MY, Birch GC, Sade-Feldman M, Fang J, Li S, Lu W, Ansuinelli M, Dulery R, Tarannum M, Baginska J, Dwivedi N, Kothari A, Penter L, Abdulhamid YZ, Kaplan IE, Khanhlinh D, Uppaluri R, Redd RA, Nikiforow S, Koreth J, Ritz J, Wu CJ, Soiffer RJ, Hanna GJ, Romee R.	First-in-human evaluation of memory-like NK cells with an IL-15 super-agonist and CTLA-4 blockade in advanced head and neck cancer	Journal of hematology & oncology	2025	39948608	10.1186/s13045-025-01669-3	PMC11827236	https://pmc.ncbi.nlm.nih.gov/articles/PMC11827236/	fulltext/shapiro_2025_pmid39948608.xml	clinical;n803_alt803;systemic_toxicity	fulltext_xml
n803_systemic_other_indications	Vidal-Manrique M, Nieuwenstein T, Hooijmaijers L, de Jonge PKJD, Djojoatmo M, Jansen J, van der Waart AB, Brock R, Dolstra H.	IL-15 transpresentation by ovarian cancer cells improves CD34+ progenitor-derived NK cell's anti-tumor functionality	Oncoimmunology	2025	39960378	10.1080/2162402x.2025.2465010	PMC11834524	https://pmc.ncbi.nlm.nih.gov/articles/PMC11834524/	fulltext/vidalmanrique_2025_pmid39960378.xml	n803_alt803;route_comparison	fulltext_xml
n803_systemic_other_indications	Chen P, Li S, Nagaoka K, Kakimi K, Kataoka K, Cabral H.	Nanoenabled IL-15 Superagonist via Conditionally Stabilized Protein-Protein Interactions Eradicates Solid Tumors by Precise Immunomodulation	Journal of the American Chemical Society	2024	39356776	10.1021/jacs.4c08327	PMC11613988	https://pmc.ncbi.nlm.nih.gov/articles/PMC11613988/	fulltext/chen_2024_pmid39356776.xml	n803_alt803;preclinical;route_comparison	fulltext_xml
n803_systemic_other_indications	Merino A, Brunstein CC, Shanley R, Rashid F, Wangen R, Bachanova V, Juckett M, Maakaron J, Felices M, Weisdorf D, Miller JS.	N-803, an IL-15 Superagonist Complex as Maintenance Therapy After Allogeneic Donor Stem Cell Transplant for Acute Myeloid Leukemia or Myelodysplastic Syndrome; A Phase 2 Trial	Transplantation and cellular therapy	2024	39362494	10.1016/j.jtct.2024.09.023	PMC11887273	https://pmc.ncbi.nlm.nih.gov/articles/PMC11887273/	fulltext/merino_2024_pmid39362494.xml	clinical;n803_alt803;quantitative;route_comparison	fulltext_xml
n803_systemic_other_indications	Shi W, Liu N, Liu Z, Yang Y, Zeng Q, Wang Y, Song L, Hu F, Fu J, Chen J, Wu M, Zhou L, Zhu F, Gong L, Zhu J, Jiang L, Lu H.	Next-generation anti-PD-L1/IL-15 immunocytokine elicits superior antitumor immunity in cold tumors with minimal toxicity	Cell reports. Medicine	2024	38697105	10.1016/j.xcrm.2024.101531	PMC11148641	https://pmc.ncbi.nlm.nih.gov/articles/PMC11148641/	fulltext/shi_2024_pmid38697105.xml	n803_alt803;systemic_toxicity	fulltext_xml
n803_systemic_other_indications	Shi W, Xu W, Song L, Zeng Q, Qi G, Qin Y, Li Z, Liu X, Jiao Z, Zhao Y, Liu N, Lu H.	A tumor-conditional IL-15 safely synergizes with immunotherapy to enhance antitumor immune responses	Molecular therapy : the journal of the American Society of Gene Therapy	2024	39489922	10.1016/j.ymthe.2024.10.021	PMC11638872	https://pmc.ncbi.nlm.nih.gov/articles/PMC11638872/	fulltext/shi_2024_pmid39489922.xml	n803_alt803;systemic_toxicity	fulltext_xml
n803_systemic_other_indications	Yu J, Li Q, Luo S, Wang X, Cheng Q, Hu R.	Targeted LNPs deliver mRNA encoding IL-15 superagonists to balance efficacy and toxicity in cancer therapy	bioRxiv	2024		10.1101/2024.01.11.575299		https://doi.org/10.1101/2024.01.11.575299		formulation;n803_alt803;route_comparison	metadata_only
n803_systemic_other_indications	Dashti A, Sukkestad S, Horner AM, Neja M, Siddiqi Z, Waller C, Goldy J, Monroe D, Lin A, Schoof N, Singh V, Mavigner M, Lifson JD, Deleage C, Tuyishime M, Falcinelli SD, King HAD, Ke R, Mason RD, Archin NM, Dunham RM, Safrit JT, Jean S, Perelson AS, Margolis DM, Ferrari G, Roederer M, Silvestri G, Chahroudi A.	AZD5582 plus SIV-specific antibodies reduce lymph node viral reservoirs in antiretroviral therapy-suppressed macaques	Nature medicine	2023	37783968	10.1038/s41591-023-02570-7	PMC10579098	https://pmc.ncbi.nlm.nih.gov/articles/PMC10579098/	fulltext/dashti_2023_pmid37783968.xml	n803_alt803;pharmacokinetics	fulltext_xml
n803_systemic_other_indications	Ellis-Connell AL, Balgeman AJ, Harwood OE, Moriarty RV, Safrit JT, Weiler AM, Friedrich TC, O'Connor SL.	Control of Simian Immunodeficiency Virus Infection in Prophylactically Vaccinated, Antiretroviral Treatment-Naive Macaques Is Required for the Most Efficacious CD8 T Cell Response during Treatment with the Interleukin-15 Superagonist N-803	Journal of virology	2022	36190241	10.1128/jvi.01185-22	PMC9599604	https://pmc.ncbi.nlm.nih.gov/articles/PMC9599604/	fulltext/ellisconnell_2022_pmid36190241.xml	n803_alt803;route_comparison	fulltext_xml
n803_systemic_other_indications	Ellis-Connell AL, Balgeman AJ, Harwood OE, Moriarty RV, Safrit JT, Weiler AM, Friedrich TC, O’Connor SL.	Control of SIV infection in prophylactically vaccinated, ART-naïve macaques is required for the most efficacious CD8 T cell response during treatment with the IL-15 superagonist N-803	bioRxiv	2022		10.1101/2022.06.02.494515		https://doi.org/10.1101/2022.06.02.494515		n803_alt803;route_comparison	metadata_only
n803_systemic_other_indications	Harwood OE, Balgeman AJ, Weaver AJ, Ellis-Connell AL, Weiler AM, Erickson KN, Matschke LM, Golfinos AE, Vezys V, Skinner PJ, Safrit JT, Edlefsen PT, Reynolds MR, Friedrich TC, O’Connor SL.	Transient T cell expansion, activation, and proliferation in therapeutically vaccinated SIV+ macaques treated with N-803	bioRxiv	2022		10.1101/2022.07.08.499199		https://doi.org/10.1101/2022.07.08.499199		n803_alt803;route_comparison	metadata_only
n803_systemic_other_indications	Harwood OE, Balgeman AJ, Weaver AJ, Ellis-Connell AL, Weiler AM, Erickson KN, Matschke LM, Golfinos AE, Vezys V, Skinner PJ, Safrit JT, Edlefsen PT, Reynolds MR, Friedrich TC, O'Connor SL.	Transient T Cell Expansion, Activation, and Proliferation in Therapeutically Vaccinated Simian Immunodeficiency Virus-Positive Macaques Treated with N-803	Journal of virology	2022	36377872	10.1128/jvi.01424-22	PMC9749465	https://pmc.ncbi.nlm.nih.gov/articles/PMC9749465/	fulltext/harwood_2022_pmid36377872.xml	n803_alt803;route_comparison	fulltext_xml
n803_systemic_other_indications	Li Y, Zhang L.	"A commentary of ""'Shock and Kill' of Latent HIV"" : 10 remarkable discoveries from 2020 in Nature"	Fundamental research	2022	38933157	10.1016/j.fmre.2022.01.006	PMC11197734	https://pmc.ncbi.nlm.nih.gov/articles/PMC11197734/	fulltext/li_2022_pmid38933157.xml	n803_alt803;pharmacokinetics	fulltext_xml
n803_systemic_other_indications	Lv L, Wang H, Shi W, Wang Y, Zhu W, Liu Z, Chen X, Zheng C, Kong W, Li W, Zhu J, Lu H.	A homodimeric IL-15 superagonist F4RLI with easy preparation, improved half-life, and potent antitumor activities	Applied microbiology and biotechnology	2022	36184689	10.1007/s00253-022-12209-1		https://doi.org/10.1007/s00253-022-12209-1		clinical;n803_alt803;pharmacokinetics;preclinical;quantitative	metadata_only
n803_systemic_other_indications	Miller JS, Davis ZB, Helgeson E, Reilly C, Thorkelson A, Anderson J, Lima NS, Jorstad S, Hart GT, Lee JH, Safrit JT, Wong H, Cooley S, Gharu L, Chung H, Soon-Shiong P, Dobrowolski C, Fletcher CV, Karn J, Douek DC, Schacker TW.	Safety and virologic impact of the IL-15 superagonist N-803 in people living with HIV: a phase 1 trial	Nature medicine	2022	35102335	10.1038/s41591-021-01651-9		https://doi.org/10.1038/s41591-021-01651-9		clinical;n803_alt803;preclinical;systemic_toxicity	metadata_only
n803_systemic_other_indications	Rubinstein MP, Williams C, Mart C, Beall J, MacPherson L, Azar J, Swiderska-Syn M, Manca P, Gibney BC, Robinson MD, Krieg C, Hill EG, Taha SA, Rock AD, Lee JH, Soon-Shiong P, Wrangle J.	Phase I Trial Characterizing the Pharmacokinetic Profile of N-803, a Chimeric IL-15 Superagonist, in Healthy Volunteers	Journal of immunology (Baltimore, Md. : 1950)	2022	35228263	10.4049/jimmunol.2100066		https://doi.org/10.4049/jimmunol.2100066		clinical;n803_alt803;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	metadata_only
n803_systemic_other_indications	Bentebibel SE, Diab A.	Cytokines in the Treatment of Melanoma	Current oncology reports	2021	34003395	10.1007/s11912-021-01064-4		https://doi.org/10.1007/s11912-021-01064-4		clinical;n803_alt803;pharmacokinetics;review;systemic_toxicity	metadata_only
n803_systemic_other_indications	Bergamaschi C, Stravokefalou V, Stellas D, Karaliota S, Felber BK, Pavlakis GN.	Heterodimeric IL-15 in Cancer Immunotherapy	Cancers	2021	33671252	10.3390/cancers13040837	PMC7922495	https://pmc.ncbi.nlm.nih.gov/articles/PMC7922495/	fulltext/bergamaschi_2021_pmid33671252.xml	clinical;n803_alt803;pharmacokinetics;preclinical;review	fulltext_xml
n803_systemic_other_indications	Foltz JA, Hess BT, Bachanova V, Bartlett NL, Berrien-Elliott MM, McClain E, Becker-Hapak M, Foster M, Schappe T, Kahl B, Mehta-Shah N, Cashen AF, Marin ND, McDaniels K, Moreno C, Mosior M, Gao F, Griffith OL, Griffith M, Wagner JA, Epperla N, Rock AD, Lee J, Petti AA, Soon-Shiong P, Fehniger TA.	Phase I Trial of N-803, an IL15 Receptor Agonist, with Rituximab in Patients with Indolent Non-Hodgkin Lymphoma	Clinical cancer research : an official journal of the American Association for Cancer Research	2021	33832946	10.1158/1078-0432.ccr-20-4575	PMC8197753	https://pmc.ncbi.nlm.nih.gov/articles/PMC8197753/	fulltext/foltz_2021_pmid33832946.xml	clinical;n803_alt803;route_comparison;systemic_toxicity	fulltext_xml
n803_systemic_other_indications	Harwood O, O'Connor S.	Therapeutic Potential of IL-15 and N-803 in HIV/SIV Infection	Viruses	2021	34578331	10.3390/v13091750	PMC8473246	https://pmc.ncbi.nlm.nih.gov/articles/PMC8473246/	fulltext/harwood_2021_pmid34578331.xml	n803_alt803;pharmacokinetics;review	fulltext_xml
n803_systemic_other_indications	Miyazaki T, Maiti M, Hennessy M, Chang T, Kuo P, Addepalli M, Obalapur P, Sheibani S, Wilczek J, Pena R, Quach P, Cetz J, Moffett A, Tang Y, Kirk P, Huang J, Sheng D, Zhang P, Rubas W, Madakamutil L, Kivimäe S, Zalevsky J.	NKTR-255, a novel polymer-conjugated rhIL-15 with potent antitumor efficacy	Journal for immunotherapy of cancer	2021	34001523	10.1136/jitc-2020-002024	PMC8130760	https://pmc.ncbi.nlm.nih.gov/articles/PMC8130760/	fulltext/miyazaki_2021_pmid34001523.xml	clinical;n803_alt803;pharmacokinetics;preclinical	fulltext_xml
n803_systemic_other_indications	Van der Meer JMR, Maas RJA, Guldevall K, Klarenaar K, de Jonge PKJD, Evert JSH, van der Waart AB, Cany J, Safrit JT, Lee JH, Wagena E, Friedl P, Önfelt B, Massuger LF, Schaap NPM, Jansen JH, Hobo W, Dolstra H.	IL-15 superagonist N-803 improves IFNγ production and killing of leukemia and ovarian cancer cells by CD34+ progenitor-derived NK cells	Cancer immunology, immunotherapy : CII	2021	33140189	10.1007/s00262-020-02749-8	PMC8053152	https://pmc.ncbi.nlm.nih.gov/articles/PMC8053152/	fulltext/van_2021_pmid33140189.xml	n803_alt803;pharmacokinetics;preclinical	fulltext_xml
n803_systemic_other_indications	Xu H, Shi M, Shao C, Li H, Wu J, Yu Y, Fang F, Guo Y, Xiao W.	Development of IL-15/IL-15Rα sushi domain-IgG4 Fc complexes in Pichia pastoris with potent activities and prolonged half-lives	Microbial cell factories	2021	34107983	10.1186/s12934-021-01605-3	PMC8190845	https://pmc.ncbi.nlm.nih.gov/articles/PMC8190845/	fulltext/xu_2021_pmid34107983.xml	n803_alt803;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk	fulltext_xml
n803_systemic_other_indications	Desbois M, Béal C, Charrier M, Besse B, Meurice G, Cagnard N, Jacques Y, Béchard D, Cassard L, Chaput N.	IL-15 superagonist RLI has potent immunostimulatory properties on NK cells: implications for antimetastatic treatment	Journal for immunotherapy of cancer	2020	32532840	10.1136/jitc-2020-000632	PMC7295443	https://pmc.ncbi.nlm.nih.gov/articles/PMC7295443/	fulltext/desbois_2020_pmid32532840.xml	clinical;n803_alt803;pharmacokinetics;preclinical	fulltext_xml
n803_systemic_other_indications	Webb GM, Molden J, Busman-Sahay K, Abdulhaqq S, Wu HL, Weber WC, Bateman KB, Reed JS, Northrup M, Maier N, Tanaka S, Gao L, Davey B, Carpenter BL, Axthelm MK, Stanton JJ, Smedley J, Greene JM, Safrit JT, Estes JD, Skinner PJ, Sacha JB.	The human IL-15 superagonist N-803 promotes migration of virus-specific CD8+ T and NK cells to B cell follicles but does not reverse latency in ART-suppressed, SHIV-infected macaques	PLoS pathogens	2020	32163523	10.1371/journal.ppat.1008339	PMC7093032	https://pmc.ncbi.nlm.nih.gov/articles/PMC7093032/	fulltext/webb_2020_pmid32163523.xml	n803_alt803;route_comparison	fulltext_xml
n803_systemic_other_indications	Knudson KM, Hicks KC, Alter S, Schlom J, Gameiro SR.	Mechanisms involved in IL-15 superagonist enhancement of anti-PD-L1 therapy	Journal for immunotherapy of cancer	2019	30898149	10.1186/s40425-019-0551-y	PMC6429734	https://pmc.ncbi.nlm.nih.gov/articles/PMC6429734/	fulltext/knudson_2019_pmid30898149.xml	n803_alt803;preclinical;route_comparison	fulltext_xml
n803_systemic_other_indications	Lee KL, Benz SC, Hicks KC, Nguyen A, Gameiro SR, Palena C, Sanborn JZ, Su Z, Ordentlich P, Rohlin L, Lee JH, Rabizadeh S, Soon-Shiong P, Niazi K, Schlom J, Hamilton DH.	Efficient Tumor Clearance and Diversified Immunity through Neoepitope Vaccines and Combinatorial Immunotherapy	Cancer immunology research	2019	31292145	10.1158/2326-6066.cir-18-0620	PMC8202970	https://pmc.ncbi.nlm.nih.gov/articles/PMC8202970/	fulltext/lee_2019_pmid31292145.xml	n803_alt803;pharmacokinetics	fulltext_xml
n803_systemic_other_indications	Liu B, Jones M, Kong L, Noel T, Jeng EK, Shi S, England CG, Alter S, Miller JS, Cai W, Rhode PR, Wong HC.	Evaluation of the biological activities of the IL-15 superagonist complex, ALT-803, following intravenous versus subcutaneous administration in murine models	Cytokine	2018	29452720	10.1016/j.cyto.2017.12.003	PMC5916319	https://pmc.ncbi.nlm.nih.gov/articles/PMC5916319/	fulltext/liu_2018_pmid29452720.xml	clinical;n803_alt803;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk	fulltext_xml
n803_systemic_other_indications	Margolin K, Morishima C, Velcheti V, Miller JS, Lee SM, Silk AW, Holtan SG, Lacroix AM, Fling SP, Kaiser JC, Egan JO, Jones M, Rhode PR, Rock AD, Cheever MA, Wong HC, Ernstoff MS.	Phase I Trial of ALT-803, A Novel Recombinant IL15 Complex, in Patients with Advanced Solid Tumors	Clinical cancer research : an official journal of the American Association for Cancer Research	2018	30045932	10.1158/1078-0432.ccr-18-0945	PMC6239933	https://pmc.ncbi.nlm.nih.gov/articles/PMC6239933/	fulltext/margolin_2018_pmid30045932.xml	clinical;n803_alt803;pharmacokinetics;preclinical;quantitative;route_comparison;route_pk	fulltext_xml
n803_systemic_other_indications	Romee R, Cooley S, Berrien-Elliott MM, Westervelt P, Verneris MR, Wagner JE, Weisdorf DJ, Blazar BR, Ustun C, DeFor TE, Vivek S, Peck L, DiPersio JF, Cashen AF, Kyllo R, Musiek A, Schaffer A, Anadkat MJ, Rosman I, Miller D, Egan JO, Jeng EK, Rock A, Wong HC, Fehniger TA, Miller JS.	First-in-human phase 1 clinical study of the IL-15 superagonist complex ALT-803 to treat relapse after transplantation	Blood	2018	29463563	10.1182/blood-2017-12-823757	PMC5992862	https://pmc.ncbi.nlm.nih.gov/articles/PMC5992862/	fulltext/romee_2018_pmid29463563.xml	clinical;n803_alt803;pharmacokinetics;quantitative;route_comparison;route_pk;systemic_toxicity	fulltext_xml
