axis	evidence	disease	manufacturing	engineered	authors	title	venue	year	cited	pmid	doi	pmcid	url	local_fulltext	status
checkpoints_inhibitory	preclinical	aml_mds	no	yes	Xie J, Liu XF, Zhou T, Liu L, Hou RQ, Yu XX, Fan ZY, Shang QN, Chang YJ, Zhao XS, Wang Y, Xu LP, Zhang XH, Huang XJ, Zhao XY.	Overexpressing natural killer group 2 member A drives natural killer cell exhaustion in relapsed acute myeloid leukemia	Signal transduction and targeted therapy	2025	21	40320412	10.1038/s41392-025-02228-5	PMC12050333	https://pmc.ncbi.nlm.nih.gov/articles/PMC12050333/	fulltext/xie_2025_pmid40320412.xml	oa_xml
checkpoints_inhibitory	process_method	gi	yes	yes	Lanuza PM, Vigueras A, Olivan S, Prats AC, Costas S, Llamazares G, Sanchez-Martinez D, Ayuso JM, Fernandez L, Ochoa I, Pardo J.	Activated human primary NK cells efficiently kill colorectal cancer cells in 3D spheroid cultures irrespectively of the level of PD-L1 expression	Oncoimmunology	2018	48	29632716	10.1080/2162402x.2017.1395123	PMC5889279	https://pmc.ncbi.nlm.nih.gov/articles/PMC5889279/		oa_xml
checkpoints_inhibitory	process_method	gu	yes	yes	Xu L, Chen X, Shen M, Yang DR, Fang L, Weng G, Tsai Y, Keng PC, Chen Y, Lee SO.	Inhibition of IL-6-JAK/Stat3 signaling in castration-resistant prostate cancer cells enhances the NK cell-mediated cytotoxicity via alteration of PD-L1/NKG2D ligand levels	Molecular oncology	2018	114	28865178	10.1002/1878-0261.12135	PMC5830627	https://pmc.ncbi.nlm.nih.gov/articles/PMC5830627/	fulltext/xu_2018_pmid28865178.xml	oa_xml
checkpoints_inhibitory	process_method	myeloma	yes	no	Carlsten M, Namazi A, Reger R, Levy E, Berg M, St Hilaire C, Childs RW.	Bortezomib sensitizes multiple myeloma to NK cells via ER-stress-induced suppression of HLA-E and upregulation of DR5	Oncoimmunology	2019	44	30713790	10.1080/2162402x.2018.1534664	PMC6343814	https://pmc.ncbi.nlm.nih.gov/articles/PMC6343814/	fulltext/carlsten_2019_pmid30713790.xml	oa_xml
adcc_combinations	review	lymphoma_cll;neuroblastoma_sarcoma;breast	yes	no	Wang W, Erbe AK, Hank JA, Morris ZS, Sondel PM.	NK Cell-Mediated Antibody-Dependent Cellular Cytotoxicity in Cancer Immunotherapy	Frontiers in immunology	2015	463	26284063	10.3389/fimmu.2015.00368	PMC4515552	https://pmc.ncbi.nlm.nih.gov/articles/PMC4515552/	fulltext/wang_2015_pmid26284063.xml	oa_xml
adcc_combinations	preclinical	lymphoma_cll;ovarian	yes	yes	Zhu H, Blum RH, Bjordahl R, Gaidarova S, Rogers P, Lee TT, Abujarour R, Bonello GB, Wu J, Tsai PF, Miller JS, Walcheck B, Valamehr B, Kaufman DS.	Pluripotent stem cell-derived NK cells with high-affinity noncleavable CD16a mediate improved antitumor activity	Blood	2020	239	31856277	10.1182/blood.2019000621	PMC7005364	https://pmc.ncbi.nlm.nih.gov/articles/PMC7005364/		oa_xml
adcc_combinations	translational_human	hnscc_melanoma	yes	no	Jie HB, Schuler PJ, Lee SC, Srivastava RM, Argiris A, Ferrone S, Whiteside TL, Ferris RL.	CTLA-4⁺ Regulatory T Cells Increased in Cetuximab-Treated Head and Neck Cancer Patients Suppress NK Cell Cytotoxicity and Correlate with Poor Prognosis	Cancer research	2015	220	25832655	10.1158/0008-5472.can-14-2788	PMC4452385	https://pmc.ncbi.nlm.nih.gov/articles/PMC4452385/		oa_xml
adcc_combinations	clinical_trial	gi	no	no	Walle T, Kraske JA, Liao B, Lenoir B, Timke C, von Bohlen Und Halbach E, Tran F, Griebel P, Albrecht D, Ahmed A, Suarez-Carmona M, Jiménez-Sánchez A, Beikert T, Tietz-Dahlfuß A, Menevse AN, Schmidt G, Brom M, Pahl JHW, Antonopoulos W, Miller M, Perez RL, Bestvater F, Giese NA, Beckhove P, Rosenstiel P, Jäger D, Strobel O, Pe'er D, Halama N, Debus J, Cerwenka A, Huber PE.	Radiotherapy orchestrates natural killer cell dependent antitumor immune responses through CXCL8	Science advances	2022	135	35319989	10.1126/sciadv.abh4050	PMC8942354	https://pmc.ncbi.nlm.nih.gov/articles/PMC8942354/	fulltext/walle_2022_pmid35319989.xml	oa_xml
adcc_combinations	preclinical	pan-cancer	yes	yes	Yin J, Leavenworth JW, Li Y, Luo Q, Xie H, Liu X, Huang S, Yan H, Fu Z, Zhang LY, Zhang L, Hao J, Wu X, Deng X, Roberts CW, Orkin SH, Cantor H, Wang X.	Ezh2 regulates differentiation and function of natural killer cells through histone methyltransferase activity	Proceedings of the National Academy of Sciences of the United States of America	2015	152	26668377	10.1073/pnas.1521740112	PMC4702963	https://pmc.ncbi.nlm.nih.gov/articles/PMC4702963/		oa_xml
adcc_combinations	preclinical	gbm_cns	no	yes	Weiss T, Weller M, Guckenberger M, Sentman CL, Roth P.	NKG2D-Based CAR T Cells and Radiotherapy Exert Synergistic Efficacy in Glioblastoma	Cancer research	2018	253	29222400	10.1158/0008-5472.can-17-1788		https://pubmed.ncbi.nlm.nih.gov/29222400/		metadata_only
adcc_combinations	clinical_trial	neuroblastoma_sarcoma	yes	no	Canter RJ, Grossenbacher SK, Foltz JA, Sturgill IR, Park JS, Luna JI, Kent MS, Culp WTN, Chen M, Modiano JF, Monjazeb AM, Lee DA, Murphy WJ.	Radiotherapy enhances natural killer cell cytotoxicity and localization in pre-clinical canine sarcomas and first-in-dog clinical trial	Journal for immunotherapy of cancer	2017	105	29254507	10.1186/s40425-017-0305-7	PMC5735903	https://pmc.ncbi.nlm.nih.gov/articles/PMC5735903/	fulltext/canter_2017_pmid29254507.xml	oa_xml
adcc_combinations	review	pan-cancer	yes	no	Seidel UJ, Schlegel P, Lang P.	Natural killer cell mediated antibody-dependent cellular cytotoxicity in tumor immunotherapy with therapeutic antibodies	Frontiers in immunology	2013	176	23543707	10.3389/fimmu.2013.00076	PMC3608903	https://pmc.ncbi.nlm.nih.gov/articles/PMC3608903/	fulltext/seidel_2013_pmid23543707.xml	oa_xml
adcc_combinations	translational_human	pan-cancer	yes	yes	Park JE, Kim SE, Keam B, Park HR, Kim S, Kim M, Kim TM, Doh J, Kim DW, Heo DS.	Anti-tumor effects of NK cells and anti-PD-L1 antibody with antibody-dependent cellular cytotoxicity in PD-L1-positive cancer cell lines	Journal for immunotherapy of cancer	2020	76	32830112	10.1136/jitc-2020-000873	PMC7445348	https://pmc.ncbi.nlm.nih.gov/articles/PMC7445348/	fulltext/park_2020_pmid32830112.xml	oa_xml
adcc_combinations	clinical_trial	lymphoma_cll	no	no	Nakamura A, Grossman S, Song K, Xega K, Zhang Y, Cvet D, Berger A, Shapiro G, Huszar D.	The SUMOylation inhibitor subasumstat potentiates rituximab activity by IFN1-dependent macrophage and NK cell stimulation	Blood	2022	64	35226739	10.1182/blood.2021014267	PMC11022956	https://pmc.ncbi.nlm.nih.gov/articles/PMC11022956/	fulltext/nakamura_2022_pmid35226739.xml	oa_xml
adcc_combinations	mechanistic	myeloma	yes	yes	Liu J, Xing L, Li J, Wen K, Liu N, Liu Y, Wu G, Wang S, Ogiya D, Song TY, Kurata K, Penailillo J, Morelli E, Wang T, Hong X, Gulla A, Tai YT, Munshi N, Richardson P, Carrasco R, Hideshima T, Anderson KC.	Epigenetic regulation of CD38/CD48 by KDM6A mediates NK cell response in multiple myeloma	Nature communications	2024	32	38355622	10.1038/s41467-024-45561-z	PMC10866908	https://pmc.ncbi.nlm.nih.gov/articles/PMC10866908/	fulltext/liu_2024_pmid38355622.xml	oa_xml
adcc_combinations	translational_human	aml_mds	yes	no	Kumar B, Singh A, Basar R, Uprety N, Li Y, Fan H, Cortes AKN, Kaplan M, Acharya S, Shaim H, Xu AC, Wu M, Ensley E, Fang D, Banerjee PP, Garcia LM, Tiberti S, Lin P, Rafei H, Munir MN, Moore M, Shanley M, Mendt M, Kerbauy LN, Liu B, Biederstädt A, Gokdemir E, Ghosh S, Kundu K, Reyes-Silva F, Jiang XR, Wan X, Gilbert AL, Dede M, Mohanty V, Dou J, Zhang P, Liu E, Muniz-Feliciano L, Deyter GM, Jain AK, Rodriguez-Sevilla JJ, Colla S, Garcia-Manero G, Shpall EJ, Chen K, Abbas HA, Rai K, Rezvani K, Daher M.	BATF is a major driver of NK cell epigenetic reprogramming and dysfunction in AML	Science translational medicine	2024	25	39259809	10.1126/scitranslmed.adp0004	PMC11967735	https://pmc.ncbi.nlm.nih.gov/articles/PMC11967735/		oa_xml
adcc_combinations	process_method	pan-cancer	yes	no	Maskalenko NA, Zahroun S, Tsygankova O, Anikeeva N, Sykulev Y, Campbell KS.	The FcγRIIIA (CD16) L48-H/R Polymorphism Enhances NK Cell-Mediated Antibody-Dependent Cellular Cytotoxicity by Promoting Serial Killing	Cancer immunology research	2025	15	39666369	10.1158/2326-6066.cir-24-0384	PMC11879761	https://pmc.ncbi.nlm.nih.gov/articles/PMC11879761/		oa_xml
adcc_combinations	preclinical	lymphoma_cll	yes	no	Arora J, Ayyappan S, Yin C, Smith BJ, Lemke-Miltner CD, Wang Z, Wang Z, Farooq U, Weiner GJ.	T-cell help in the tumor microenvironment enhances rituximab-mediated NK-cell ADCC	Blood	2024	24	38457360	10.1182/blood.2023023370	PMC11076912	https://pmc.ncbi.nlm.nih.gov/articles/PMC11076912/		oa_xml
adcc_combinations	process_method	lymphoma_cll	yes	no	Binyamin L, Alpaugh RK, Hughes TL, Lutz CT, Campbell KS, Weiner LM.	Blocking NK cell inhibitory self-recognition promotes antibody-dependent cellular cytotoxicity in a model of anti-lymphoma therapy	Journal of immunology (Baltimore, Md. : 1950)	2008	144	18424763	10.4049/jimmunol.180.9.6392	PMC2810560	https://pmc.ncbi.nlm.nih.gov/articles/PMC2810560/		oa_xml
adcc_combinations	clinical_trial	lung	yes	yes	Choi MG, Son GW, Choi MY, Jung JS, Rho JK, Ji W, Yoon BG, Jo JM, Kim YM, Ko DH, Lee JC, Choi CM.	Safety and efficacy of SNK01 (autologous natural killer cells) in combination with cytotoxic chemotherapy and/or cetuximab after failure of prior tyrosine kinase inhibitor in non-small cell lung cancer: non-clinical mouse model and phase I/IIa clinical study	Journal for immunotherapy of cancer	2024	10	38538093	10.1136/jitc-2023-008585	PMC10982808	https://pmc.ncbi.nlm.nih.gov/articles/PMC10982808/	fulltext/choi_2024_pmid38538093.xml	oa_xml
adcc_combinations	review	pan-cancer	yes	no	Vincken R, Armendáriz-Martínez U, Ruiz-Sáenz A.	ADCC: the rock band led by therapeutic antibodies, tumor and immune cells	Frontiers in immunology	2025	20	40308580	10.3389/fimmu.2025.1548292	PMC12040827	https://pmc.ncbi.nlm.nih.gov/articles/PMC12040827/	fulltext/vincken_2025_pmid40308580.xml	oa_xml
adcc_combinations	process_method	breast;gi	yes	no	Gopal S, Kwon SJ, Ku B, Lee DW, Kim J, Dordick JS.	3D tumor spheroid microarray for high-throughput, high-content natural killer cell-mediated cytotoxicity	Communications biology	2021	58	34290356	10.1038/s42003-021-02417-2	PMC8295284	https://pmc.ncbi.nlm.nih.gov/articles/PMC8295284/	fulltext/gopal_2021_pmid34290356.xml	oa_xml
trafficking_solid_tme	preclinical	pan-cancer	yes	no	Böttcher JP, Bonavita E, Chakravarty P, Blees H, Cabeza-Cabrerizo M, Sammicheli S, Rogers NC, Sahai E, Zelenay S, Reis e Sousa C.	NK Cells Stimulate Recruitment of cDC1 into the Tumor Microenvironment Promoting Cancer Immune Control	Cell	2018	1591	29429633	10.1016/j.cell.2018.01.004	PMC5847168	https://pmc.ncbi.nlm.nih.gov/articles/PMC5847168/	fulltext/bttcher_2018_pmid29429633.xml	oa_xml
trafficking_solid_tme	preclinical	hnscc_melanoma	no	no	Barry KC, Hsu J, Broz ML, Cueto FJ, Binnewies M, Combes AJ, Nelson AE, Loo K, Kumar R, Rosenblum MD, Alvarado MD, Wolf DM, Bogunovic D, Bhardwaj N, Daud AI, Ha PK, Ryan WR, Pollack JL, Samad B, Asthana S, Chan V, Krummel MF.	A natural killer-dendritic cell axis defines checkpoint therapy-responsive tumor microenvironments	Nature medicine	2018	888	29942093	10.1038/s41591-018-0085-8	PMC6475503	https://pmc.ncbi.nlm.nih.gov/articles/PMC6475503/		oa_xml
trafficking_solid_tme	review	pan-cancer	yes	yes	Shimasaki N, Jain A, Campana D.	NK cells for cancer immunotherapy	Nature reviews. Drug discovery	2020	966	31907401	10.1038/s41573-019-0052-1		https://pubmed.ncbi.nlm.nih.gov/31907401/		metadata_only
trafficking_solid_tme	review	pan-cancer	yes	yes	Ran GH, Lin YQ, Tian L, Zhang T, Yan DM, Yu JH, Deng YC.	Natural killer cell homing and trafficking in tissues and tumors: from biology to application	Signal transduction and targeted therapy	2022	252	35768424	10.1038/s41392-022-01058-z	PMC9243142	https://pmc.ncbi.nlm.nih.gov/articles/PMC9243142/	fulltext/ran_2022_pmid35768424.xml	oa_xml
trafficking_solid_tme	preclinical	pan-cancer	yes	no	Ancuta P, Rao R, Moses A, Mehle A, Shaw SK, Luscinskas FW, Gabuzda D.	Fractalkine preferentially mediates arrest and migration of CD16+ monocytes	The Journal of experimental medicine	2003	425	12810688	10.1084/jem.20022156	PMC2193954	https://pmc.ncbi.nlm.nih.gov/articles/PMC2193954/	fulltext/ancuta_2003_pmid12810688.xml	oa_xml
trafficking_solid_tme	translational_human	neuroblastoma_sarcoma;breast	yes	yes	Neo SY, Tong L, Chong J, Liu Y, Jing X, Oliveira MMS, Chen Y, Chen Z, Lee K, Burduli N, Chen X, Gao J, Ma R, Lim JP, Huo J, Xu S, Alici E, Wickström SL, Haglund F, Hartman J, Wagner AK, Cao Y, Kiessling R, Lam KP, Westerberg LS, Lundqvist A.	Tumor-associated NK cells drive MDSC-mediated tumor immune tolerance through the IL-6/STAT3 axis	Science translational medicine	2024	72	38748775	10.1126/scitranslmed.adi2952		https://pubmed.ncbi.nlm.nih.gov/38748775/		metadata_only
trafficking_solid_tme	review	pan-cancer	no	yes	Peng L, Sferruzza G, Yang L, Zhou L, Chen S.	CAR-T and CAR-NK as cellular cancer immunotherapy for solid tumors	Cellular & molecular immunology	2024	270	39134804	10.1038/s41423-024-01207-0	PMC11442786	https://pmc.ncbi.nlm.nih.gov/articles/PMC11442786/	fulltext/peng_2024_pmid39134804.xml	oa_xml
trafficking_solid_tme	clinical_trial	pan-cancer	yes	no	Somanchi SS, Somanchi A, Cooper LJ, Lee DA.	Engineering lymph node homing of ex vivo-expanded human natural killer cells via trogocytosis of the chemokine receptor CCR7	Blood	2012	113	22498742	10.1182/blood-2011-11-389924	PMC3418772	https://pmc.ncbi.nlm.nih.gov/articles/PMC3418772/		oa_xml
trafficking_solid_tme	preclinical	gi	no	yes	He C, Wang D, Shukla SK, Hu T, Thakur R, Fu X, King RJ, Kollala SS, Attri KS, Murthy D, Chaika NV, Fujii Y, Gonzalez D, Pacheco CG, Qiu Y, Singh PK, Locasale JW, Mehla K.	Vitamin B6 Competition in the Tumor Microenvironment Hampers Antitumor Functions of NK Cells	Cancer discovery	2024	56	37931287	10.1158/2159-8290.cd-23-0334	PMC10784745	https://pmc.ncbi.nlm.nih.gov/articles/PMC10784745/	fulltext/he_2024_pmid37931287.xml	oa_xml
trafficking_solid_tme	clinical_trial	pan-cancer	yes	yes	Okoye I, Xu L, Motamedi M, Parashar P, Walker JW, Elahi S.	Galectin-9 expression defines exhausted T cells and impaired cytotoxic NK cells in patients with virus-associated solid tumors	Journal for immunotherapy of cancer	2020	73	33310773	10.1136/jitc-2020-001849	PMC7735134	https://pmc.ncbi.nlm.nih.gov/articles/PMC7735134/	fulltext/okoye_2020_pmid33310773.xml	oa_xml
trafficking_solid_tme	preclinical	breast	yes	yes	Ben-Shmuel A, Gruper Y, Halperin C, Levi-Galibov O, Rosenberg-Fogler H, Barki D, Carradori G, Stein Y, Yagel G, Naumova M, Mayer S, Dadiani M, Morzaev-Sulzbach D, Golani O, Nevo R, Porat Z, Nili Gal-Yam E, Scherz-Shouval R.	Cancer-Associated Fibroblasts Serve as Decoys to Suppress NK Cell Anticancer Cytotoxicity in Breast Cancer	Cancer discovery	2025	28	40052789	10.1158/2159-8290.cd-24-0131		https://pubmed.ncbi.nlm.nih.gov/40052789/		metadata_only
trafficking_solid_tme	preclinical	pan-cancer	no	no	Jin J, Yan P, Wang D, Bai L, Liang H, Zhu X, Zhu H, Ding C, Wei H, Wang Y.	Targeting lactylation reinforces NK cell cytotoxicity within the tumor microenvironment	Nature immunology	2025	46	40494934	10.1038/s41590-025-02178-8		https://pubmed.ncbi.nlm.nih.gov/40494934/		metadata_only
trafficking_solid_tme	translational_human	gi	no	no	Fang H, Dai W, Gu R, Zhang Y, Li J, Luo W, Tong S, Han L, Wang Y, Jiang C, Wang X, Wang R, Cai G.	myCAF-derived exosomal PWAR6 accelerates CRC liver metastasis via altering glutamine availability and NK cell function in the tumor microenvironment	Journal of hematology & oncology	2024	38	39696364	10.1186/s13045-024-01643-5	PMC11657131	https://pmc.ncbi.nlm.nih.gov/articles/PMC11657131/	fulltext/fang_2024_pmid39696364.xml	oa_xml
trafficking_solid_tme	translational_human	gi	yes	no	Russo E, D'Aquino C, Di Censo C, Laffranchi M, Tomaipitinca L, Licursi V, Garofalo S, Promeuschel J, Peruzzi G, Sozio F, Kaffke A, Garlanda C, Panzer U, Limatola C, Vosshenrich CA, Sozzani S, Sciumè G, Santoni A, Bernardini G.	Cxcr3 promotes protection from colorectal cancer liver metastasis by driving NK cell infiltration and plasticity	The Journal of clinical investigation	2025	20	40168086	10.1172/jci184036	PMC12126236	https://pmc.ncbi.nlm.nih.gov/articles/PMC12126236/	fulltext/russo_2025_pmid40168086.xml	oa_xml
trafficking_solid_tme	process_method	hnscc_melanoma	yes	no	Huergo-Zapico L, Parodi M, Cantoni C, Lavarello C, Fernández-Martínez JL, Petretto A, DeAndrés-Galiana EJ, Balsamo M, López-Soto A, Pietra G, Bugatti M, Munari E, Marconi M, Mingari MC, Vermi W, Moretta L, González S, Vitale M.	NK-cell Editing Mediates Epithelial-to-Mesenchymal Transition via Phenotypic and Proteomic Changes in Melanoma Cell Lines	Cancer research	2018	59	29752261	10.1158/0008-5472.can-17-1891		https://pubmed.ncbi.nlm.nih.gov/29752261/		metadata_only
trafficking_solid_tme	clinical_trial	lymphoma_cll	no	yes	Schomer NT, Jiang ZK, Lloyd MI, Klingemann H, Boissel L.	CCR7 expression in CD19 chimeric antigen receptor-engineered natural killer cells improves migration toward CCL19-expressing lymphoma cells and increases tumor control in mice with human lymphoma	Cytotherapy	2022	35	35400595	10.1016/j.jcyt.2022.02.006		https://pubmed.ncbi.nlm.nih.gov/35400595/		metadata_only
trafficking_solid_tme	process_method	neuroblastoma_sarcoma	yes	no	Marzagalli M, Pelizzoni G, Fedi A, Vitale C, Fontana F, Bruno S, Poggi A, Dondero A, Aiello M, Castriconi R, Bottino C, Scaglione S.	A multi-organ-on-chip to recapitulate the infiltration and the cytotoxic activity of circulating NK cells in 3D matrix-based tumor model	Frontiers in bioengineering and biotechnology	2022	56	35957642	10.3389/fbioe.2022.945149	PMC9358021	https://pmc.ncbi.nlm.nih.gov/articles/PMC9358021/	fulltext/marzagalli_2022_pmid35957642.xml	oa_xml
trafficking_solid_tme	process_method	ovarian	yes	yes	Karlsson V, Stål E, Stoopendahl E, Ivarsson A, Leffler H, Lycke M, Sundqvist M, Sundfeldt K, Christenson K, Bernson E.	Elevated Galectin-3 levels in the tumor microenvironment of ovarian cancer - implication of ROS mediated suppression of NK cell antitumor response via tumor-associated neutrophils	Frontiers in immunology	2024	7	39759523	10.3389/fimmu.2024.1506236	PMC11695286	https://pmc.ncbi.nlm.nih.gov/articles/PMC11695286/	fulltext/karlsson_2024_pmid39759523.xml	oa_xml
clinical_nk	clinical_trial	lymphoma_cll	yes	yes	Liu E, Marin D, Banerjee P, Macapinlac HA, Thompson P, Basar R, Nassif Kerbauy L, Overman B, Thall P, Kaplan M, Nandivada V, Kaur I, Nunez Cortes A, Cao K, Daher M, Hosing C, Cohen EN, Kebriaei P, Mehta R, Neelapu S, Nieto Y, Wang M, Wierda W, Keating M, Champlin R, Shpall EJ, Rezvani K.	Use of CAR-Transduced Natural Killer Cells in CD19-Positive Lymphoid Tumors	The New England journal of medicine	2020	1813	32023374	10.1056/nejmoa1910607	PMC7101242	https://pmc.ncbi.nlm.nih.gov/articles/PMC7101242/		oa_xml
clinical_nk	clinical_trial	pan-cancer	yes	yes	Marin D, Li Y, Basar R, Rafei H, Daher M, Dou J, Mohanty V, Dede M, Nieto Y, Uprety N, Acharya S, Liu E, Wilson J, Banerjee P, Macapinlac HA, Ganesh C, Thall PF, Bassett R, Ammari M, Rao S, Cao K, Shanley M, Kaplan M, Hosing C, Kebriaei P, Nastoupil LJ, Flowers CR, Moseley SM, Lin P, Ang S, Popat UR, Qazilbash MH, Champlin RE, Chen K, Shpall EJ, Rezvani K.	Safety, efficacy and determinants of response of allogeneic CD19-specific CAR-NK cells in CD19+ B cell tumors: a phase 1/2 trial	Nature medicine	2024	434	38238616	10.1038/s41591-023-02785-8	PMC10957466	https://pmc.ncbi.nlm.nih.gov/articles/PMC10957466/	fulltext/marin_2024_pmid38238616.xml	oa_xml
clinical_nk	clinical_trial	aml_mds	yes	yes	Miller JS, Soignier Y, Panoskaltsis-Mortari A, McNearney SA, Yun GH, Fautsch SK, McKenna D, Le C, Defor TE, Burns LJ, Orchard PJ, Blazar BR, Wagner JE, Slungaard A, Weisdorf DJ, Okazaki IJ, McGlave PB.	Successful adoptive transfer and in vivo expansion of human haploidentical NK cells in patients with cancer	Blood	2005	1504	15632206	10.1182/blood-2004-07-2974		https://pubmed.ncbi.nlm.nih.gov/15632206/		metadata_only
clinical_nk	preclinical	pan-cancer	yes	no	Ruggeri L, Capanni M, Urbani E, Perruccio K, Shlomchik WD, Tosti A, Posati S, Rogaia D, Frassoni F, Aversa F, Martelli MF, Velardi A.	Effectiveness of donor natural killer cell alloreactivity in mismatched hematopoietic transplants	Science (New York, N.Y.)	2002	2562	11896281	10.1126/science.1068440		https://pubmed.ncbi.nlm.nih.gov/11896281/		metadata_only
clinical_nk	preclinical	pan-cancer	yes	yes	Ghiringhelli F, Ménard C, Terme M, Flament C, Taieb J, Chaput N, Puig PE, Novault S, Escudier B, Vivier E, Lecesne A, Robert C, Blay JY, Bernard J, Caillat-Zucman S, Freitas A, Tursz T, Wagner-Ballon O, Capron C, Vainchencker W, Martin F, Zitvogel L.	CD4+CD25+ regulatory T cells inhibit natural killer cell functions in a transforming growth factor-beta-dependent manner	The Journal of experimental medicine	2005	715	16230475	10.1084/jem.20051511	PMC2213209	https://pmc.ncbi.nlm.nih.gov/articles/PMC2213209/	fulltext/ghiringhelli_2005_pmid16230475.xml	oa_xml
clinical_nk	clinical_trial	aml_mds	yes	yes	Bachanova V, Cooley S, Defor TE, Verneris MR, Zhang B, McKenna DH, Curtsinger J, Panoskaltsis-Mortari A, Lewis D, Hippen K, McGlave P, Weisdorf DJ, Blazar BR, Miller JS.	Clearance of acute myeloid leukemia by haploidentical natural killer cells is improved using IL-2 diphtheria toxin fusion protein	Blood	2014	360	24719405	10.1182/blood-2013-10-532531	PMC4064329	https://pmc.ncbi.nlm.nih.gov/articles/PMC4064329/		oa_xml
clinical_nk	clinical_trial	ovarian;breast	yes	yes	Geller MA, Cooley S, Judson PL, Ghebre R, Carson LF, Argenta PA, Jonson AL, Panoskaltsis-Mortari A, Curtsinger J, McKenna D, Dusenbery K, Bliss R, Downs LS, Miller JS.	A phase II study of allogeneic natural killer cell therapy to treat patients with recurrent ovarian and breast cancer	Cytotherapy	2011	354	20849361	10.3109/14653249.2010.515582	PMC3760671	https://pmc.ncbi.nlm.nih.gov/articles/PMC3760671/		oa_xml
clinical_nk	clinical_trial	aml_mds;myeloma	yes	yes	Baumeister SH, Murad J, Werner L, Daley H, Trebeden-Negre H, Gicobi JK, Schmucker A, Reder J, Sentman CL, Gilham DE, Lehmann FF, Galinsky I, DiPietro H, Cummings K, Munshi NC, Stone RM, Neuberg DS, Soiffer R, Dranoff G, Ritz J, Nikiforow S.	Phase I Trial of Autologous CAR T Cells Targeting NKG2D Ligands in Patients with AML/MDS and Multiple Myeloma	Cancer immunology research	2019	296	30396908	10.1158/2326-6066.cir-18-0307	PMC7814996	https://pmc.ncbi.nlm.nih.gov/articles/PMC7814996/		oa_xml
clinical_nk	clinical_trial	gu;hnscc_melanoma	yes	yes	Conlon KC, Lugli E, Welles HC, Rosenberg SA, Fojo AT, Morris JC, Fleisher TA, Dubois SP, Perera LP, Stewart DM, Goldman CK, Bryant BR, Decker JM, Chen J, Worthy TA, Figg WD, Peer CJ, Sneller MC, Lane HC, Yovandich JL, Creekmore SP, Roederer M, Waldmann TA.	Redistribution, hyperproliferation, activation of natural killer cells and CD8 T cells, and cytokine production during first-in-human clinical trial of recombinant human interleukin-15 in patients with cancer	Journal of clinical oncology : official journal of the American Society of Clinical Oncology	2015	605	25403209	10.1200/jco.2014.57.3329	PMC4268254	https://pmc.ncbi.nlm.nih.gov/articles/PMC4268254/		oa_xml
clinical_nk	clinical_trial	pan-cancer	yes	yes	Ciurea SO, Schafer JR, Bassett R, Denman CJ, Cao K, Willis D, Rondon G, Chen J, Soebbing D, Kaur I, Gulbis A, Ahmed S, Rezvani K, Shpall EJ, Lee DA, Champlin RE.	Phase 1 clinical trial using mbIL21 ex vivo-expanded donor-derived NK cells after haploidentical transplantation	Blood	2017	280	28835441	10.1182/blood-2017-05-785659	PMC5649552	https://pmc.ncbi.nlm.nih.gov/articles/PMC5649552/		oa_xml
clinical_nk	clinical_trial	lymphoma_cll	yes	yes	Nieto Y, Banerjee P, Kaur I, Basar R, Li Y, Daher M, Rafei H, Kerbauy LN, Kaplan M, Marin D, Griffin L, Barnett M, Bassett R, Uprety N, Shrestha R, Silva FR, Islam S, Ganesh C, Borneo Z, Ramdial J, Ramirez A, Hosing C, Alousi A, Popat U, Qazilbash M, Ahmed S, Iyer S, Sainz TP, Vega F, Fowlkes NW, Alexis K, Emig M, Harstrick A, Overesch A, Shpall EJ, Rezvani K.	Allogeneic NK cells with a bispecific innate cell engager in refractory relapsed lymphoma: a phase 1 trial	Nature medicine	2025	51	40186077	10.1038/s41591-025-03640-8	PMC13218020	https://pmc.ncbi.nlm.nih.gov/articles/PMC13218020/		oa_xml
clinical_nk	clinical_trial	aml_mds	yes	no	Curti A, Ruggeri L, D'Addio A, Bontadini A, Dan E, Motta MR, Trabanelli S, Giudice V, Urbani E, Martinelli G, Paolini S, Fruet F, Isidori A, Parisi S, Bandini G, Baccarani M, Velardi A, Lemoli RM.	Successful transfer of alloreactive haploidentical KIR ligand-mismatched natural killer cells after infusion in elderly high risk acute myeloid leukemia patients	Blood	2011	331	21791425	10.1182/blood-2011-01-329508		https://pubmed.ncbi.nlm.nih.gov/21791425/		metadata_only
clinical_nk	clinical_trial	gu;hnscc_melanoma	yes	no	Arai S, Meagher R, Swearingen M, Myint H, Rich E, Martinson J, Klingemann H.	Infusion of the allogeneic cell line NK-92 in patients with advanced renal cell cancer or melanoma: a phase I trial	Cytotherapy	2008	340	18836917	10.1080/14653240802301872		https://pubmed.ncbi.nlm.nih.gov/18836917/		metadata_only
