category	evidence	authors	title	venue	year	pmid	doi	pmcid	url	local_pdf	fulltext_xml	topics	status
egfr_tki	preclinical_synergy	Aerts et al.	A randomized phase II study comparing erlotinib versus erlotinib with alternating chemotherapy in relapsed non-small-cell lung cancer patients: the NVALT-10 study.	Annals of oncology : official journal of the European Society for Medical Oncology	2013	23986090	10.1093/annonc/mdt341		https://doi.org/10.1093/annonc/mdt341			pemetrexed;egfr_tki;mapk;nsclc;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	Zhang et al.	Effects of pemetrexed, gefitinib, and their combination on human colorectal cancer cells.	Cancer chemotherapy and pharmacology	2013	23959460	10.1007/s00280-013-2251-5		https://doi.org/10.1007/s00280-013-2251-5			pemetrexed;egfr_tki;mtor_pi3k;mapk;bcl2_apoptosis;thymidylate_synthase;preclinical	metadata_only
egfr_tki	preclinical_synergy	Jiang et al.	The inhibition of the pemetrexed-activated MAPK pathway via sorafenib is involved in the synergistic mechanism of sorafenib subsequent potentiation of pemetrexed cytotoxicity in EGFR TKI-resistant cell lines.	Clinical laboratory	2012	22783588			https://pubmed.ncbi.nlm.nih.gov/22783588/			pemetrexed;egfr_tki;mapk;nsclc;preclinical;resistance	metadata_only
egfr_tki	preclinical_synergy	Swami et al.	Eribulin -- a review of preclinical and clinical studies.	Critical reviews in oncology/hematology	2012	21493087	10.1016/j.critrevonc.2011.03.002	PMC3954568	https://doi.org/10.1016/j.critrevonc.2011.03.002			pemetrexed;cisplatin;carboplatin;egfr_tki;mapk;nsclc;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	Petrelli et al.	Biological agents alone or in combination as second-line therapy in advanced non-small-cell lung cancer: systematic review of randomized studies.	Expert review of anticancer therapy	2012	23176618	10.1586/era.12.110		https://doi.org/10.1586/era.12.110			pemetrexed;egfr_tki;alk_met;clinical_trial;resistance	metadata_only
egfr_tki	preclinical_synergy	Wang et al.	Schedule-dependent cytotoxic synergism of pemetrexed and erlotinib in BXPC-3 and PANC-1 human pancreatic cancer cells.	Experimental and therapeutic medicine	2011	22977607	10.3892/etm.2011.293	PMC3440689	https://doi.org/10.3892/etm.2011.293			pemetrexed;egfr_tki;alk_met;mtor_pi3k;mapk;preclinical	metadata_only
egfr_tki	preclinical_synergy	Giovannetti et al.	Preclinical emergence of vandetanib as a potent antitumour agent in mesothelioma: molecular mechanisms underlying its synergistic interaction with pemetrexed and carboplatin.	British journal of cancer	2011	21970874	10.1038/bjc.2011.400	PMC3242521	https://doi.org/10.1038/bjc.2011.400		giovannetti_2011_pmid21970874.xml	pemetrexed;carboplatin;egfr_tki;parp_ddr;mtor_pi3k;mapk;bcl2_apoptosis;thymidylate_synthase;mesothelioma;preclinical	fulltext_xml
egfr_tki	preclinical_synergy	Takezawa et al.	Enhanced anticancer effect of the combination of BIBW2992 and thymidylate synthase-targeted agents in non-small cell lung cancer with the T790M mutation of epidermal growth factor receptor.	Molecular cancer therapeutics	2010	20530710	10.1158/1535-7163.MCT-09-1009		https://doi.org/10.1158/1535-7163.MCT-09-1009			pemetrexed;egfr_tki;thymidylate_synthase;nsclc;preclinical;resistance	metadata_only
egfr_tki	preclinical_synergy	Ranson et al.	Erlotinib in combination with pemetrexed for patients with advanced non-small-cell lung cancer (NSCLC): a phase I dose-finding study.	Annals of oncology : official journal of the European Society for Medical Oncology	2010	20444843	10.1093/annonc/mdq246		https://doi.org/10.1093/annonc/mdq246			pemetrexed;egfr_tki;mapk;nsclc;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	Giovannetti et al.	Molecular mechanisms underlying the synergistic interaction of erlotinib, an epidermal growth factor receptor tyrosine kinase inhibitor, with the multitargeted antifolate pemetrexed in non-small-cell lung cancer cells.	Molecular pharmacology	2008	18187583	10.1124/mol.107.042382		https://doi.org/10.1124/mol.107.042382			pemetrexed;egfr_tki;mtor_pi3k;mapk;bcl2_apoptosis;thymidylate_synthase;folate_pathway;nsclc;preclinical	metadata_only
egfr_tki	preclinical_synergy	Cabebe et al.	Role of anti-angiogenesis agents in treating NSCLC: focus on bevacizumab and VEGFR tyrosine kinase inhibitors.	Current treatment options in oncology	2007	17634832	10.1007/s11864-007-0022-4		https://doi.org/10.1007/s11864-007-0022-4			pemetrexed;carboplatin;egfr_tki;antiangiogenic;mapk;nsclc;clinical_trial;preclinical	metadata_only
egfr_tki	preclinical_synergy	Li et al.	Schedule-dependent cytotoxic synergism of pemetrexed and erlotinib in human non-small cell lung cancer cells.	Clinical cancer research : an official journal of the American Association for Cancer Research	2007	17545550	10.1158/1078-0432.CCR-06-2923		https://doi.org/10.1158/1078-0432.CCR-06-2923			pemetrexed;egfr_tki;mtor_pi3k;mapk;bcl2_apoptosis;nsclc;clinical_trial;preclinical;resistance	metadata_only
alk_ros1_met_tki	clinical_landmark	Waliany et al.	Efficacy and Safety of Continuing Next-Generation ALK TKIs With Chemotherapy for Advanced ALK-Positive NSCLC: A Multicenter Retrospective Study.	Journal of the National Comprehensive Cancer Network : JNCCN	2025	41671458	10.6004/jnccn.2025.7071	PMC13062745	https://doi.org/10.6004/jnccn.2025.7071			pemetrexed;alk_met;nsclc	metadata_only
alk_ros1_met_tki	preclinical_synergy	Luukkainen et al.	ALK Inhibitor and Chemotherapy Combinations in Models of ALK-Translocated NSCLC.	Anticancer research	2024	38925827	10.21873/anticanres.17092		https://doi.org/10.21873/anticanres.17092			pemetrexed;cisplatin;alk_met;bcl2_apoptosis;nsclc;clinical_trial;preclinical;resistance	metadata_only
alk_ros1_met_tki	preclinical_synergy	Booth et al.	Cellular responses after (neratinib plus pemetrexed) exposure in NSCLC cells.	Anti-cancer drugs	2023	37703296	10.1097/CAD.0000000000001442		https://doi.org/10.1097/CAD.0000000000001442			pemetrexed;alk_met;mtor_pi3k;mapk;nsclc;preclinical;resistance	metadata_only
alk_ros1_met_tki	clinical_landmark	Zhou et al.	Interim survival analysis of the randomized phase III GEMSTONE-302 trial: sugemalimab or placebo plus chemotherapy as first-line treatment for metastatic NSCLC.	Nature cancer	2023	37322367	10.1038/s43018-023-00578-z		https://doi.org/10.1038/s43018-023-00578-z			pemetrexed;egfr_tki;alk_met;nsclc;clinical_trial	metadata_only
alk_ros1_met_tki	preclinical_synergy	Yang et al.	Identification of Novel Alectinib-Resistant ALK Mutation G1202K with Sensitization to Lorlatinib: A Case Report and in silico Structural Modelling.	OncoTargets and therapy	2021	33790576	10.2147/OTT.S293901	PMC8007639	https://doi.org/10.2147/OTT.S293901		yang_2021_pmid33790576.xml	pemetrexed;cisplatin;alk_met;antiangiogenic;nsclc;resistance	fulltext_xml
alk_ros1_met_tki	clinical_landmark	Claxton et al.	Ceritinib for Untreated Anaplastic Lymphoma Kinase-Positive Advanced Non-Small-Cell Lung Cancer: An Evidence Review Group Evaluation of a NICE Single Technology Appraisal.	PharmacoEconomics	2019	30298279	10.1007/s40273-018-0720-8		https://doi.org/10.1007/s40273-018-0720-8			pemetrexed;cisplatin;alk_met;nsclc;clinical_trial	metadata_only
alk_ros1_met_tki	preclinical_synergy	Sosa Iglesias et al.	Synergistic Effects of NOTCH/γ-Secretase Inhibition and Standard of Care Treatment Modalities in Non-small Cell Lung Cancer Cells.	Frontiers in oncology	2018	30464927	10.3389/fonc.2018.00460	PMC6234899	https://doi.org/10.3389/fonc.2018.00460		sosa_2018_pmid30464927.xml	pemetrexed;cisplatin;alk_met;radiosensitization;nsclc;preclinical;resistance	fulltext_xml
alk_ros1_met_tki	preclinical_synergy	Leon et al.	Synergistic activity of the c-Met and tubulin inhibitor tivantinib (ARQ197) with pemetrexed in mesothelioma cells.	Current drug targets	2014	25483224	10.2174/1389450116666141205160924		https://doi.org/10.2174/1389450116666141205160924			pemetrexed;alk_met;thymidylate_synthase;mesothelioma;preclinical	metadata_only
alk_ros1_met_tki	clinical_landmark	Solomon et al.	First-line crizotinib versus chemotherapy in ALK-positive lung cancer.	The New England journal of medicine	2014	25470694	10.1056/NEJMoa1408440		https://doi.org/10.1056/NEJMoa1408440			pemetrexed;cisplatin;carboplatin;alk_met;nsclc;clinical_trial	metadata_only
ddr_inhibitor	preclinical_synergy	Kulkarni et al.	Efficient activity of uracil DNA glycosylase (UNG2) in proliferating cells requires binding to proliferating cell nuclear antigen (PCNA) and replication protein A (RPA).	DNA repair	2026	41468733	10.1016/j.dnarep.2025.103918	PMC13292882	https://doi.org/10.1016/j.dnarep.2025.103918		kulkarni_2026_pmid41468733.xml	pemetrexed;parp_ddr	fulltext_xml
ddr_inhibitor	preclinical_synergy	Johnson et al.	Two Phase II Trials of Adavosertib, a Wee1 Inhibitor with Docetaxel or Carboplatin plus Pemetrexed in Non-small-cell Lung Cancer.	Targeted oncology	2025	41212474	10.1007/s11523-025-01177-x	PMC12669328	https://doi.org/10.1007/s11523-025-01177-x		johnson_2025_pmid41212474.xml	pemetrexed;carboplatin;parp_ddr;nsclc;clinical_trial	fulltext_xml
ddr_inhibitor	preclinical_synergy	Iveland et al.	Cytotoxic mechanisms of pemetrexed and HDAC inhibition in non-small cell lung cancer cells involving ribonucleotides in DNA.	Scientific reports	2025	39814799	10.1038/s41598-025-86007-w	PMC11736037	https://doi.org/10.1038/s41598-025-86007-w		iveland_2025_pmid39814799.xml	pemetrexed;parp_ddr;hdac;thymidylate_synthase;folate_pathway;nsclc	fulltext_xml
ddr_inhibitor	preclinical_synergy	Chen et al.	Synergistic effects of MK-1775 and gemcitabine on cytotoxicity in non-small cell lung cancer.	Heliyon	2024	39605823	10.1016/j.heliyon.2024.e40299	PMC11600051	https://doi.org/10.1016/j.heliyon.2024.e40299		chen_2024_pmid39605823.xml	pemetrexed;parp_ddr;bcl2_apoptosis;nsclc;preclinical	fulltext_xml
ddr_inhibitor	preclinical_synergy	Li et al.	Survivin degradation by bergenin overcomes pemetrexed resistance.	Cellular oncology (Dordrecht, Netherlands)	2023	37542022	10.1007/s13402-023-00850-5	PMC12974698	https://doi.org/10.1007/s13402-023-00850-5			pemetrexed;parp_ddr;mtor_pi3k;bcl2_apoptosis;nsclc;preclinical;resistance	metadata_only
ddr_inhibitor	preclinical_synergy	Ko et al.	Nitroglycerin-induced downregulation of AKT- and ERK1/2-mediated radiation-sensitive 52 expression to enhance pemetrexed-induced cytotoxicity in human lung cancer cells.	Toxicology research	2022	35510237	10.1093/toxres/tfac013	PMC9052323	https://doi.org/10.1093/toxres/tfac013			pemetrexed;parp_ddr;mtor_pi3k;mapk;folate_pathway;nsclc;preclinical	metadata_only
ddr_inhibitor	clinical_landmark	Govindan et al.	Veliparib Plus Carboplatin and Paclitaxel Versus Investigator's Choice of Standard Chemotherapy in Patients With Advanced Non-Squamous Non-Small Cell Lung Cancer.	Clinical lung cancer	2022	35331641	10.1016/j.cllc.2022.01.005		https://doi.org/10.1016/j.cllc.2022.01.005			pemetrexed;carboplatin;parp_ddr;nsclc;clinical_trial	metadata_only
ddr_inhibitor	preclinical_synergy	Mumblat et al.	Tumor Treating Fields (TTFields) downregulate the Fanconi Anemia-BRCA pathway and increase the efficacy of chemotherapy in malignant pleural mesothelioma preclinical models.	Lung cancer (Amsterdam, Netherlands)	2021	34482104	10.1016/j.lungcan.2021.08.011		https://doi.org/10.1016/j.lungcan.2021.08.011			pemetrexed;cisplatin;parp_ddr;mesothelioma;preclinical	metadata_only
ddr_inhibitor	preclinical_synergy	Xu et al.	CRISPR Screening Identifies WEE1 as a Combination Target for Standard Chemotherapy in Malignant Pleural Mesothelioma.	Molecular cancer therapeutics	2020	31694888	10.1158/1535-7163.MCT-19-0724		https://doi.org/10.1158/1535-7163.MCT-19-0724			pemetrexed;cisplatin;parp_ddr;bcl2_apoptosis;mesothelioma;preclinical;resistance	metadata_only
ddr_inhibitor	preclinical_synergy	Oleinick et al.	Radiosensitization of non-small-cell lung cancer cells and xenografts by the interactive effects of pemetrexed and methoxyamine.	Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology	2016	27838149	10.1016/j.radonc.2016.10.007		https://doi.org/10.1016/j.radonc.2016.10.007			pemetrexed;parp_ddr;folate_pathway;radiosensitization;nsclc;preclinical	metadata_only
ddr_inhibitor	preclinical_synergy	Dorn et al.	Schedule-dependent increased efficiency of pemetrexed-ionizing radiation combination therapy elicits a differential DNA damage response in lung cancer cells.	Cancer cell international	2016	27594806	10.1186/s12935-016-0346-x	PMC5010745	https://doi.org/10.1186/s12935-016-0346-x		dorn_2016_pmid27594806.xml	pemetrexed;parp_ddr;radiosensitization;nsclc	fulltext_xml
ddr_inhibitor	preclinical_synergy	Chan et al.	Synergy between the NAMPT inhibitor GMX1777(8) and pemetrexed in non-small cell lung cancer cells is mediated by PARP activation and enhanced NAD consumption.	Cancer research	2014	25145669	10.1158/0008-5472.CAN-14-0809		https://doi.org/10.1158/0008-5472.CAN-14-0809			pemetrexed;parp_ddr;mapk;folate_pathway;nsclc;preclinical	metadata_only
ddr_inhibitor	preclinical_synergy	Grabauskiene et al.	Checkpoint kinase 1 protein expression indicates sensitization to therapy by checkpoint kinase 1 inhibition in non-small cell lung cancer.	The Journal of surgical research	2014	24418519	10.1016/j.jss.2013.12.016	PMC4073630	https://doi.org/10.1016/j.jss.2013.12.016			pemetrexed;parp_ddr;radiosensitization;nsclc;preclinical;resistance	metadata_only
ddr_inhibitor	preclinical_synergy	Indovina et al.	Abrogating G₂/M checkpoint through WEE1 inhibition in combination with chemotherapy as a promising therapeutic approach for mesothelioma.	Cancer biology & therapy	2014	24365782	10.4161/cbt.27623	PMC3979815	https://doi.org/10.4161/cbt.27623			pemetrexed;cisplatin;parp_ddr;bcl2_apoptosis;mesothelioma;preclinical	metadata_only
ddr_inhibitor	preclinical_synergy	Grabauskiene et al.	CHK1 levels correlate with sensitization to pemetrexed by CHK1 inhibitors in non-small cell lung cancer cells.	Lung cancer (Amsterdam, Netherlands)	2013	24113549	10.1016/j.lungcan.2013.09.010	PMC4073640	https://doi.org/10.1016/j.lungcan.2013.09.010			pemetrexed;parp_ddr;nsclc;preclinical;resistance	metadata_only
ddr_inhibitor	preclinical_synergy	Chen et al.	Pemetrexed downregulates ERCC1 expression and enhances cytotoxicity effected by resveratrol in human nonsmall cell lung cancer cells.	Naunyn-Schmiedeberg's archives of pharmacology	2013	23912706	10.1007/s00210-013-0905-9		https://doi.org/10.1007/s00210-013-0905-9			pemetrexed;parp_ddr;folate_pathway;repurposed;nsclc;preclinical;resistance	metadata_only
ddr_inhibitor	preclinical_synergy	Rytelewski et al.	Inhibition of BRCA2 and Thymidylate Synthase Creates Multidrug Sensitive Tumor Cells via the Induction of Combined "Complementary Lethality".	Molecular therapy. Nucleic acids	2013	23481354	10.1038/mtna.2013.7	PMC3615817	https://doi.org/10.1038/mtna.2013.7		rytelewski_2013_pmid23481354.xml	pemetrexed;cisplatin;parp_ddr;thymidylate_synthase;preclinical	fulltext_xml
ddr_inhibitor	preclinical_synergy	Røe et al.	Molecular resistance fingerprint of pemetrexed and platinum in a long-term survivor of mesothelioma.	PloS one	2012	22905093	10.1371/journal.pone.0040521	PMC3414492	https://doi.org/10.1371/journal.pone.0040521		røe_2012_pmid22905093.xml	pemetrexed;carboplatin;parp_ddr;folate_pathway;mesothelioma;preclinical;resistance	fulltext_xml
ddr_inhibitor	preclinical_synergy	Wilson et al.	Constitutive and treatment-induced CXCL8-signalling selectively modulates the efficacy of anti-metabolite therapeutics in metastatic prostate cancer.	PloS one	2012	22590561	10.1371/journal.pone.0036545	PMC3348872	https://doi.org/10.1371/journal.pone.0036545		wilson_2012_pmid22590561.xml	pemetrexed;parp_ddr;mapk;bcl2_apoptosis;thymidylate_synthase;resistance	fulltext_xml
ddr_inhibitor	preclinical_synergy	Hirai et al.	MK-1775, a small molecule Wee1 inhibitor, enhances anti-tumor efficacy of various DNA-damaging agents, including 5-fluorouracil.	Cancer biology & therapy	2010	20107315	10.4161/cbt.9.7.11115		https://doi.org/10.4161/cbt.9.7.11115			pemetrexed;cisplatin;carboplatin;parp_ddr;clinical_trial;preclinical	metadata_only
ddr_inhibitor	preclinical_synergy	Nannizzi et al.	Cellular and molecular mechanisms for the synergistic cytotoxicity elicited by oxaliplatin and pemetrexed in colon cancer cell lines.	Cancer chemotherapy and pharmacology	2010	20020129	10.1007/s00280-009-1195-2	PMC2886085	https://doi.org/10.1007/s00280-009-1195-2		nannizzi_2010_pmid20020129.xml	pemetrexed;parp_ddr;mtor_pi3k;mapk;bcl2_apoptosis;thymidylate_synthase;folate_pathway;preclinical	fulltext_xml
ddr_inhibitor	preclinical_synergy	Min et al.	Caffeine markedly sensitizes human mesothelioma cell lines to pemetrexed.	Cancer chemotherapy and pharmacology	2008	17594092	10.1007/s00280-007-0539-z	PMC3885239	https://doi.org/10.1007/s00280-007-0539-z			pemetrexed;parp_ddr;folate_pathway;nsclc;mesothelioma;preclinical	metadata_only
ddr_inhibitor	preclinical_synergy	Giovannetti et al.	In vitro studies on gemcitabine combinations with other antiblastics.	Annals of oncology : official journal of the European Society for Medical Oncology	2006	16807450	10.1093/annonc/mdj943		https://doi.org/10.1093/annonc/mdj943			pemetrexed;cisplatin;parp_ddr;preclinical	metadata_only
ddr_inhibitor	preclinical_synergy	Kanzawa et al.	In vitro effects of combinations of cis-amminedichloro (2-methylpyridine) platinum (II) (ZD0473) with other novel anticancer drugs on the growth of SBC-3, a human small cell lung cancer cell line.	Lung cancer (Amsterdam, Netherlands)	2003	12781432	10.1016/s0169-5002(03)00072-2		https://doi.org/10.1016/s0169-5002(03)00072-2			pemetrexed;cisplatin;parp_ddr;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Karim et al.	A Phase I Study of the Non-Receptor Kinase Inhibitor Bosutinib in Combination with Pemetrexed in Patients with Selected Metastatic Solid Tumors.	Current oncology (Toronto, Ont.)	2022	36547158	10.3390/curroncol29120744	PMC9776616	https://doi.org/10.3390/curroncol29120744		karim_2022_pmid36547158.xml	pemetrexed;folate_pathway;nsclc;clinical_trial;preclinical	fulltext_xml
targeted_signaling	preclinical_synergy	Ke et al.	Combining a CDK4/6 Inhibitor With Pemetrexed Inhibits Cell Proliferation and Metastasis in Human Lung Adenocarcinoma.	Frontiers in oncology	2022	35686110	10.3389/fonc.2022.880153	PMC9172583	https://doi.org/10.3389/fonc.2022.880153		ke_2022_pmid35686110.xml	pemetrexed;bcl2_apoptosis;nsclc;preclinical	fulltext_xml
targeted_signaling	preclinical_synergy	Bi et al.	miR-6077 promotes cisplatin/pemetrexed resistance in lung adenocarcinoma via CDKN1A/cell cycle arrest and KEAP1/ferroptosis pathways.	Molecular therapy. Nucleic acids	2022	35505963	10.1016/j.omtn.2022.03.020	PMC9035384	https://doi.org/10.1016/j.omtn.2022.03.020		bi_2022_pmid35505963.xml	pemetrexed;cisplatin;ferroptosis;nsclc;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Amiri et al.	Restoration of MiR-34a Expression by 5-Azacytidine Augments Alimta -Induced Cell Death in Non-Small Lung Cancer Cells by Downregulation of HMG B1, A2 and Bcl-2 Pathway.	Cell journal	2021	34939761	10.22074/cellj.2021.7332	PMC8665979	https://doi.org/10.22074/cellj.2021.7332		amiri_2021_pmid34939761.xml	pemetrexed;mapk;bcl2_apoptosis;folate_pathway;preclinical	fulltext_xml
targeted_signaling	preclinical_synergy	Nguyen et al.	Serine hydroxymethyltransferase 2 expression promotes tumorigenesis in rhabdomyosarcoma with 12q13-q14 amplification.	The Journal of clinical investigation	2021	34166228	10.1172/JCI138022	PMC8321571	https://doi.org/10.1172/JCI138022			pemetrexed;mapk;folate_pathway;nsclc;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Chiu et al.	Combination treatment of Src inhibitor Saracatinib with GMI, a Ganoderma microsporum immunomodulatory protein, induce synthetic lethality via autophagy and apoptosis in lung cancer cells.	Journal of cellular physiology	2021	32686156	10.1002/jcp.29924		https://doi.org/10.1002/jcp.29924			pemetrexed;bcl2_apoptosis;autophagy;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Arulananda et al.	BCL-XL is an actionable target for treatment of malignant pleural mesothelioma.	Cell death discovery	2020	33298868	10.1038/s41420-020-00348-1	PMC7603509	https://doi.org/10.1038/s41420-020-00348-1		arulananda_2020_pmid33298868.xml	pemetrexed;cisplatin;bcl2_apoptosis;mesothelioma;preclinical	fulltext_xml
targeted_signaling	preclinical_synergy	Li et al.	A Cereblon Modulator CC-885 Induces CRBN- and p97-Dependent PLK1 Degradation and Synergizes with Volasertib to Suppress Lung Cancer.	Molecular therapy oncolytics	2020	32728610	10.1016/j.omto.2020.06.013	PMC7369516	https://doi.org/10.1016/j.omto.2020.06.013		li_2020_pmid32728610.xml	pemetrexed;nsclc;clinical_trial;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Mao et al.	Circular RNA CDR1-AS contributes to pemetrexed and cisplatin chemoresistance through EGFR/PI3K signaling pathway in lung adenocarcinoma.	Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie	2020	31881486	10.1016/j.biopha.2019.109771		https://doi.org/10.1016/j.biopha.2019.109771			pemetrexed;cisplatin;egfr_tki;mtor_pi3k;nsclc;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Ku et al.	Synergistic anticancer effect of combined use of Trichosanthes kirilowii with cisplatin and pemetrexed enhances apoptosis of H1299 non-small-cell lung cancer cells via modulation of ErbB3.	Phytomedicine : international journal of phytotherapy and phytopharmacology	2020	31790894	10.1016/j.phymed.2019.153109		https://doi.org/10.1016/j.phymed.2019.153109			pemetrexed;cisplatin;mtor_pi3k;mapk;bcl2_apoptosis;nsclc;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Bu et al.	Organic anion transporters and PI3K-AKT-mTOR pathway mediate the synergistic anticancer effect of pemetrexed and rhein.	Journal of cellular physiology	2020	31587272	10.1002/jcp.29218		https://doi.org/10.1002/jcp.29218			pemetrexed;mtor_pi3k;bcl2_apoptosis;autophagy;nsclc;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Xu et al.	Accumulated cytotoxicity of CDK inhibitor dinaciclib with first-line chemotherapy drugs in salivary adenoid cystic carcinoma cells.	Odontology	2020	31529315	10.1007/s10266-019-00451-5		https://doi.org/10.1007/s10266-019-00451-5			pemetrexed;cisplatin;bcl2_apoptosis	metadata_only
targeted_signaling	preclinical_synergy	Zhao et al.	DHFR/TYMS are positive regulators of glioma cell growth and modulate chemo-sensitivity to temozolomide.	European journal of pharmacology	2019	31542479	10.1016/j.ejphar.2019.172665		https://doi.org/10.1016/j.ejphar.2019.172665			pemetrexed;mtor_pi3k;folate_pathway;preclinical;resistance	metadata_only
targeted_signaling	preclinical_synergy	Li et al.	Overexpression of PTEN may increase the effect of pemetrexed on A549 cells via inhibition of the PI3K/AKT/mTOR pathway and carbohydrate metabolism.	Molecular medicine reports	2019	31485626	10.3892/mmr.2019.10617	PMC6755145	https://doi.org/10.3892/mmr.2019.10617		li_2019_pmid31485626.xml	pemetrexed;cisplatin;mtor_pi3k;bcl2_apoptosis;folate_pathway;nsclc;preclinical	fulltext_xml
targeted_signaling	preclinical_synergy	Yang et al.	HSP90/AXL/eIF4E-regulated unfolded protein response as an acquired vulnerability in drug-resistant KRAS-mutant lung cancer.	Oncogenesis	2019	31431614	10.1038/s41389-019-0158-7	PMC6702198	https://doi.org/10.1038/s41389-019-0158-7		yang_2019_pmid31431614.xml	pemetrexed;mapk;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Komiya et al.	A phase I/II study of pemetrexed with sirolimus in advanced, previously treated non-small cell lung cancer.	Translational lung cancer research	2019	31367538	10.21037/tlcr.2019.04.19	PMC6626857	https://doi.org/10.21037/tlcr.2019.04.19			pemetrexed;mtor_pi3k;nsclc;clinical_trial;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Hsu et al.	Identification of Withaferin A as a Potential Candidate for Anti-Cancer Therapy in Non-Small Cell Lung Cancer.	Cancers	2019	31319622	10.3390/cancers11071003	PMC6678286	https://doi.org/10.3390/cancers11071003		hsu_2019_pmid31319622.xml	pemetrexed;cisplatin;egfr_tki;mtor_pi3k;bcl2_apoptosis;autophagy;nsclc;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Oien et al.	Cisplatin and Pemetrexed Activate AXL and AXL Inhibitor BGB324 Enhances Mesothelioma Cell Death from Chemotherapy.	Frontiers in pharmacology	2017	29375377	10.3389/fphar.2017.00970	PMC5768913	https://doi.org/10.3389/fphar.2017.00970		oien_2017_pmid29375377.xml	pemetrexed;cisplatin;mtor_pi3k;folate_pathway;mesothelioma;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Zhao et al.	c-FLIP and the NOXA/Mcl-1 axis participate in the synergistic effect of pemetrexed plus cisplatin in human choroidal melanoma cells.	PloS one	2017	28863158	10.1371/journal.pone.0184135	PMC5581197	https://doi.org/10.1371/journal.pone.0184135		zhao_2017_pmid28863158.xml	pemetrexed;cisplatin;bcl2_apoptosis;preclinical	fulltext_xml
targeted_signaling	preclinical_synergy	Gandara et al.	A Phase 1/1b Study Evaluating Trametinib Plus Docetaxel or Pemetrexed in Patients With Advanced Non-Small Cell Lung Cancer.	Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer	2017	27876675	10.1016/j.jtho.2016.11.2218		https://doi.org/10.1016/j.jtho.2016.11.2218			pemetrexed;mapk;nsclc;clinical_trial;preclinical	metadata_only
targeted_signaling	preclinical_synergy	Monica et al.	Dasatinib modulates sensitivity to pemetrexed in malignant pleural mesothelioma cell lines.	Oncotarget	2016	27391433	10.18632/oncotarget.10428	PMC5363531	https://doi.org/10.18632/oncotarget.10428		monica_2016_pmid27391433.xml	pemetrexed;mtor_pi3k;bcl2_apoptosis;thymidylate_synthase;mesothelioma;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Li et al.	Synergistic effects of sorafenib in combination with gemcitabine or pemetrexed in lung cancer cell lines with K-ras mutations.	Contemporary oncology (Poznan, Poland)	2016	27095937	10.5114/wo.2016.58499	PMC4829747	https://doi.org/10.5114/wo.2016.58499		li_2016_pmid27095937.xml	pemetrexed;mtor_pi3k;mapk;nsclc;preclinical	fulltext_xml
targeted_signaling	preclinical_synergy	Barbone et al.	Analysis of Gene Expression in 3D Spheroids Highlights a Survival Role for ASS1 in Mesothelioma.	PloS one	2016	26982031	10.1371/journal.pone.0150044	PMC4794185	https://doi.org/10.1371/journal.pone.0150044		barbone_2016_pmid26982031.xml	pemetrexed;cisplatin;proteasome;mesothelioma;preclinical;resistance	fulltext_xml
targeted_signaling	preclinical_synergy	Hwang et al.	Inhibition of autophagy potentiates pemetrexed and simvastatin-induced apoptotic cell death in malignant mesothelioma and non-small cell lung cancer cells.	Oncotarget	2015	26334320	10.18632/oncotarget.5022	PMC4745741	https://doi.org/10.18632/oncotarget.5022		hwang_2015_pmid26334320.xml	pemetrexed;mtor_pi3k;bcl2_apoptosis;autophagy;folate_pathway;repurposed;nsclc;mesothelioma	fulltext_xml
targeted_signaling	preclinical_synergy	Tong et al.	Inhibition of MEK/ERK activation attenuates autophagy and potentiates pemetrexed-induced activity against HepG2 hepatocellular carcinoma cells.	Biochemical and biophysical research communications	2015	25446102	10.1016/j.bbrc.2014.11.038		https://doi.org/10.1016/j.bbrc.2014.11.038			pemetrexed;mapk;bcl2_apoptosis;autophagy;folate_pathway;preclinical;resistance	metadata_only
